,processor,amount,original_currency,target_currency,fx,transaction_status,transaction_start_date,transaction_end_date,duration,transaction_profit,pyr_id,pye_id,ppid,country,payee_satisfaction,payor_satisfaction,overall_satisfaction
592,1,3004.26,356,978,1,1,2019-03-03T00:00:00Z,2019-04-14T12:00:00Z,42,42.063900000000004,288874447427,284596191555,280301290306,156,0,1,1
593,2,1163.22,410,156,1,1,2019-03-02T19:00:00Z,2019-04-14T12:00:00Z,43,1.734490000000001,280267735363,280301289795,284596323138,76,0,0,1
594,3,930.59,986,410,1,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,4.479425000000003,284579480131,280301290305,284596323138,410,1,1,1
595,1,416.82,840,484,1,1,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,-3.415899999999997,284579545410,280301289794,288857735747,76,1,1,1
596,2,2368.94,840,978,1,1,2019-03-06T01:00:00Z,2019-04-10T12:00:00Z,35,22.689400000000003,288891289923,288874512705,280284578369,840,0,0,0
597,2,4796.22,484,978,1,1,2019-03-02T19:00:00Z,2019-04-11T12:00:00Z,40,11.184880000000003,280284447299,284562637379,288857604675,250,0,0,1
598,3,915.21,978,410,1,0,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,39,7.38899,284562768195,284579479873,288891290178,356,0,1,1
599,1,3216.9,978,156,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,1.4337999999999909,280284447299,288874512705,280267801410,356,0,1,1
600,3,1712.59,356,986,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,-0.9724460000000015,284596192065,288857604931,280301290306,250,1,1,1
601,3,2972.88,410,978,1,1,2019-03-02T19:00:00Z,2019-04-10T12:00:00Z,39,0.4728800000000035,280267801153,288874513219,280267800898,76,0,0,1
602,1,1314.08,356,840,1,1,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,21.83936,288891290433,280301290050,284562637635,840,1,1,1
603,3,1160.8,410,156,1,1,2019-03-03T00:00:00Z,2019-04-13T12:00:00Z,41,-15.090399999999999,288891159107,288857670465,280301290306,156,1,0,1
604,2,415.59,410,156,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,-5.506460000000001,288891290433,288874512705,280267801410,356,1,1,1
605,2,3195.79,840,356,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,25.9579,280301290306,284596322881,280267800898,156,0,0,0
606,1,2177.92,484,840,1,0,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,45.41423999999999,280267670082,280267735873,284596322881,250,0,1,1
607,1,2661.47,840,356,1,1,2019-03-02T19:00:00Z,2019-04-14T12:00:00Z,43,56.05234,288874381891,288874512705,280267669825,250,0,0,1
608,2,4826.89,156,356,1,0,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,36.115120000000005,288891159363,280301224258,288891290178,410,0,0,0
609,1,3564.81,410,986,1,1,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,12.32405,284596257603,288891224897,280301290307,76,0,0,0
610,3,924.5,410,978,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,-0.5755000000000052,280267735875,288857670465,284579414593,484,1,0,1
611,2,1534.29,986,986,0,1,2019-03-06T01:00:00Z,2019-04-14T12:00:00Z,39,-72.54305,288891159105,280284578626,280284578369,76,1,1,1
612,3,2358.14,410,840,1,0,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,4.716280000000001,280267735361,284562702914,280284447043,840,0,0,1
613,3,1314.53,484,978,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,-1.1854700000000022,284579414850,288874512705,288891290178,76,1,1,0
614,1,2352.25,410,986,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,49.249500000000005,284596192065,284562702914,284579414593,250,0,1,1
615,1,1967.26,978,978,0,1,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,-22.1726,288857669955,280284578113,280267670339,250,1,1,1
616,3,3320.83,156,356,1,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,53.09577,280284447299,288874512963,280267800898,356,0,1,1
617,2,3862.11,986,356,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,28.39688000000001,280301355587,288857736001,280284447297,410,0,0,1
618,3,2111.61,484,986,1,0,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,4.223219999999998,284579545411,288891224897,280267801410,840,0,1,0
619,2,3961.95,978,986,1,0,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,38.6195,288891224898,288874382145,284579414593,840,0,1,1
620,1,2329.67,410,840,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,31.945050000000002,280284447299,284562768705,284596322881,156,1,1,0
621,1,2498.73,978,986,1,0,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,27.98476,284596323138,288891290179,280284447297,276,1,0,1
622,3,553.18,986,356,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,-7.19134,288857669955,280284578627,280267800898,156,1,1,1
623,3,4609.77,840,484,1,1,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,-59.92701000000002,280301290306,288891290179,284596257346,156,0,0,0
624,3,1950.82,356,156,1,1,2019-03-02T19:00:00Z,2019-04-10T12:00:00Z,39,12.131150000000005,280284447553,284579545923,280267800898,410,0,1,1
625,3,4441.38,356,410,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,13.32414,288891159363,280301290306,280267801410,276,0,0,1
626,2,2938.08,484,410,1,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,3,9.62848000000001,284579414850,284579545923,288891224642,356,0,1,1
627,1,1814.87,978,978,0,1,2019-03-02T19:00:00Z,2019-03-12T12:00:00Z,10,-77.59479999999999,280284447042,284579480386,284579414593,356,1,1,0
628,1,4783.42,978,356,1,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,23.830467999999996,284562637633,284562637378,284562637635,484,0,1,0
629,3,152.24,356,356,0,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,-4.5448,288891159105,284562703171,284596322881,484,1,0,1
630,1,2742.32,978,840,1,1,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,29.40784,288891224385,288874512705,280301224770,410,0,0,0
631,2,2601.31,356,410,1,0,2019-03-07T15:00:00Z,2019-04-12T12:00:00Z,36,18.310480000000005,288891159105,280301224258,280284512835,410,0,1,1
632,2,4395.92,356,410,1,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,7,9.583680000000001,288857670467,288891224897,288891290434,250,0,1,1
633,1,2600.76,978,484,1,0,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,43,12.044103999999997,288857735747,288874447169,284596323138,484,0,1,0
634,3,4583.52,484,410,1,0,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,3,13.750559999999993,288891159362,288857669955,280284578369,276,0,1,0
635,1,4842.21,978,986,1,1,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,39,18.71105,280267670339,280267801153,280284578369,76,0,0,0
636,2,2018.51,840,410,1,1,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,5.583295000000007,284562768195,288874512963,288874512961,76,0,0,1
637,3,4738.79,986,986,0,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,-168.35765,280267801153,288891159106,280284447299,76,1,1,1
638,1,582.09,840,156,1,1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,1.1432859999999998,284562768195,280284578627,280301224514,484,1,1,1
639,2,1811.69,840,356,1,0,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,14.116900000000001,284596323138,288891159106,284562637635,276,0,0,0
640,1,1883.68,484,978,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,3.9184000000000054,284579414850,288891290179,288857735747,76,0,1,0
641,1,1614.14,484,978,1,0,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,15.869680000000002,280267735361,284562703170,280284513090,410,1,1,1
642,2,3922.55,356,356,0,0,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,-4.0,280267735363,280284578626,280301290307,276,1,1,0
643,2,3895.98,356,978,1,1,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,39,32.9598,288891290433,280267735619,288857670465,156,0,1,1
644,3,2276.04,484,410,1,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,3,-0.22395999999999106,284596323138,288874512963,280301355585,76,1,1,1
645,2,3325.26,840,484,1,0,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,24.10208,284579545411,280267801409,284596192066,410,0,1,1
646,1,2074.39,156,356,1,0,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,28.115850000000002,288874381891,280301290050,288874381633,156,0,1,1
647,3,3579.63,410,484,1,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,10.73888999999999,280267735363,284562768449,280267800898,276,0,1,1
648,3,3954.0,978,484,1,1,2019-03-06T01:00:00Z,2019-04-13T12:00:00Z,38,1.4539999999999793,284596257603,288874381890,280267670337,76,0,1,1
649,3,4350.04,156,978,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,0.6100240000000099,284562768195,288857670210,288874512961,250,0,1,1
650,1,822.82,978,156,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,6.373840000000001,284579414851,284562703170,280301290307,410,1,1,1
651,3,1781.57,840,156,1,0,2019-03-03T12:00:00Z,2019-04-15T12:00:00Z,43,-0.7184299999999979,280301290306,280267801410,284596192067,76,1,1,1
652,3,583.85,978,840,1,1,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,8,1.75155,280267735875,284579545921,280301290307,276,1,1,1
653,3,2057.03,840,484,1,0,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,43,6.171089999999996,280267735874,284596192065,288874382146,276,0,0,0
654,1,3799.13,410,410,0,1,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,-40.4913,284579414339,280284512833,280301355585,250,1,1,1
655,1,362.07,410,978,1,1,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,2.3448399999999996,284596192065,288874447169,280301290306,276,1,1,1
656,1,1815.7,840,484,1,1,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,-1.3685999999999865,280284578369,280284578626,280284578369,356,1,0,1
657,3,2145.01,978,840,1,0,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,4.290020000000002,288891224385,288874447169,284579480130,840,0,1,0
658,2,2245.71,978,484,1,1,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,18.4571,288891159106,284596191553,280267670337,276,1,1,1
659,1,342.14,356,156,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,-0.15244400000000002,288874381635,280284578114,288874382146,484,1,1,1
660,1,4305.81,840,840,0,0,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,-37.94648,284596257603,284562702914,288874381633,410,1,1,1
661,1,3429.98,156,840,1,1,2019-03-03T00:00:00Z,2019-04-10T12:00:00Z,38,48.44969999999999,288857604673,280267735363,280301224514,156,0,0,0
662,2,1537.44,156,410,1,0,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,3.4184800000000166,280301290306,288857670211,284596257346,76,0,1,0
663,2,338.55,410,410,0,1,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,-18.73475,288891224898,280284447554,280301355842,76,1,1,1
664,3,1829.13,840,484,1,0,2019-03-06T01:00:00Z,2019-04-14T12:00:00Z,39,11.218474999999998,288874382146,284596257089,284596322625,410,0,1,1
665,1,3467.33,410,840,1,1,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,73.78126,288874447169,288874381635,284596192066,250,0,1,0
666,2,2716.01,356,410,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,23.160100000000003,284596192065,280284447297,280267800898,276,0,0,0
667,2,3353.74,156,410,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,29.537399999999998,284596192065,288874512962,284596257602,276,0,1,1
668,2,2597.99,410,986,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,24.979899999999997,284562702915,280301290306,288874381633,840,0,1,1
669,3,2148.12,978,156,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,4.296240000000001,284562637633,284562637633,280301290307,840,1,1,1
670,2,2074.06,986,978,1,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,5.833270000000013,284596257603,280301289794,280284447299,76,1,1,1
671,3,313.82,978,484,1,1,2019-03-06T01:00:00Z,2019-04-14T12:00:00Z,39,-2.1861800000000002,284579545411,280301355585,288874512961,76,1,1,1
672,3,549.71,978,156,1,1,2019-03-03T00:00:00Z,2019-04-11T12:00:00Z,39,-1.6701739999999976,288857604675,288891290177,280267670337,250,0,0,0
673,1,510.54,410,484,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,-2.9472999999999985,280267735363,288891159106,284596257346,76,1,1,1
674,1,359.26,986,410,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,5.403720000000001,288874381635,284596322881,280267669825,250,1,0,0
675,3,1512.65,356,156,1,1,2019-03-06T01:00:00Z,2019-04-14T12:00:00Z,39,3.0252999999999997,280284447299,288857735491,288857604675,840,0,0,0
676,1,4410.46,484,156,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,50.92551999999999,280284578115,288891158851,288891290178,276,0,1,1
677,3,389.06,986,978,1,1,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,1.16718,284596322626,280267735873,280284578369,276,1,1,1
678,2,1756.79,840,156,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,4.405555000000007,288891159362,288857669955,288891224897,76,1,1,1
679,1,688.39,840,840,0,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,-9.00712,284562768195,284579545921,280284447043,410,1,0,0
680,1,468.62,840,356,1,1,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,4.029300000000001,284562637378,284579480386,284596192067,156,1,0,1
681,2,1877.97,356,484,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,1.694925000000005,284562768195,280267735873,280301355585,484,1,0,1
682,3,1168.33,840,978,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,-1.3316700000000026,284562702658,280284447554,284562637635,76,1,1,1
683,3,895.38,978,978,0,1,2019-03-06T01:00:00Z,2019-03-14T12:00:00Z,8,-19.4076,288857604675,284562768449,280267670337,484,1,0,0
684,3,2247.44,410,484,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,32.701359999999994,280267670082,284596322883,288891224897,356,1,1,1
685,2,842.75,156,978,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,-4.629,284596192065,288874513218,280301290307,250,1,1,1
686,3,1196.74,410,156,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,-0.30326000000000164,288874381635,280284447297,280267670337,484,1,1,0
687,2,323.25,840,156,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,-6.707,284596323138,280284578114,280301224770,250,1,1,1
688,1,2617.61,356,484,1,1,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,7.58805000000001,288891158849,280301290307,284596257346,76,1,0,1
689,1,3938.41,156,484,1,1,2019-03-06T01:00:00Z,2019-04-15T12:00:00Z,40,14.192050000000023,284562768195,280284447297,288891224642,76,0,0,1
690,3,4581.16,986,484,1,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,2.081159999999983,284596192065,288874381889,280284578369,76,0,1,1
691,1,4049.26,356,356,0,1,2019-03-07T15:00:00Z,2019-03-15T12:00:00Z,8,-62.7389,288857604675,288857670465,288891290178,484,1,1,1
692,1,495.11,978,156,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,3.94132,280267670337,280301289795,284596322625,276,1,0,1
693,2,1772.84,484,156,1,1,2019-03-03T12:00:00Z,2019-03-10T12:00:00Z,7,1.4320999999999984,284579414850,288891159106,280301355842,484,1,1,1
694,2,4919.9,156,840,1,1,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,43,11.6796,288891224898,280267801155,288874381633,250,0,0,0
695,1,2923.72,484,840,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,9.118600000000015,288891158849,284596192065,280267801410,76,1,1,1
696,3,2056.6,840,156,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,-0.4434000000000111,280267670082,280301290050,280284578369,76,1,1,1
697,1,907.39,840,840,0,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,-46.33255,280301224769,280284578114,288891224642,76,1,1,0
698,2,2104.73,484,986,1,1,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,17.0473,284596322626,284562768449,284596322625,276,1,1,1
699,2,4916.5,986,978,1,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,21.498999999999995,288857604673,288874447425,284579545922,356,0,1,1
700,2,4798.88,840,986,1,1,2019-03-03T12:00:00Z,2019-04-11T12:00:00Z,39,8.997200000000007,284562637377,280284578114,280301355585,484,0,0,1
701,3,2653.0,156,156,0,1,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,-39.795,284562768707,280301289795,280267801410,276,1,1,0
702,2,4733.45,840,978,1,0,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,43.3345,280267735874,284596191555,280301290307,276,0,1,1
703,1,3606.08,986,156,1,1,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,51.0912,288874381635,280284447297,280284578369,156,0,1,0
704,1,3321.56,356,978,1,1,2019-03-03T00:00:00Z,2019-04-14T12:00:00Z,42,1.6431200000000104,284579414339,288857736003,280267669825,356,0,0,1
705,1,1490.56,986,840,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,24.83952,284579545923,280284578370,280301290307,840,0,0,0
706,2,659.29,840,484,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,-4.044259999999994,288891159362,280267735363,280284447299,356,1,1,1
707,3,1502.03,356,484,1,1,2019-03-03T00:00:00Z,2019-04-15T12:00:00Z,43,-1.0987819999999964,280267735361,280301289795,284596192067,250,1,0,0
708,1,2133.54,156,156,0,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,-20.56832,280267670083,284562637123,288891290178,410,1,1,1
709,1,2309.39,986,484,1,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,3,38.759629999999994,284562768195,288874447425,280267800898,840,1,1,1
710,2,3826.74,840,978,1,0,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,14.96044000000002,284596191809,280284578627,284596191811,356,0,1,1
711,2,2522.56,410,840,1,1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,19.2256,280284512834,280301289795,280267800898,156,0,1,1
712,3,1022.66,356,986,1,1,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,-0.47734000000000165,280267735361,280284578370,284596257601,484,1,1,0
713,3,1167.68,156,978,1,1,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,2.3353600000000014,288857670210,280267735873,280284512835,840,0,1,1
714,1,4225.06,356,156,1,0,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,60.37590000000001,284579480131,284562768449,288874382146,156,0,0,0
715,3,4387.94,156,410,1,0,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,2.887939999999986,280267735874,288874513219,288891224897,484,0,1,1
716,1,3802.4,356,978,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,18.532960000000003,288891224385,280284447554,280301355842,484,0,1,0
717,2,4436.29,356,156,1,1,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,8,18.617740000000026,288891159106,284562637378,288891290178,356,0,1,1
718,2,1089.14,410,410,0,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,-40.6742,288857670210,288874512705,284596257602,356,1,0,1
719,3,3243.55,840,356,1,1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,-42.16615,280267670339,280301290306,280301290307,156,1,1,1
720,3,2255.91,484,356,1,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,0.755909999999993,284562702659,288874512705,288891290178,484,1,0,1
721,1,2992.74,156,484,1,1,2019-03-07T15:00:00Z,2019-03-11T12:00:00Z,4,9.463700000000017,284596323138,288891224897,280267670339,76,1,1,1
722,1,4046.64,356,840,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,19.851856000000005,284596192065,284596192065,280267800898,484,0,0,1
723,1,3687.43,156,156,0,1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,-39.3743,288891289922,284562768449,280284447299,250,1,0,0
724,3,1284.62,356,410,1,1,2019-03-07T15:00:00Z,2019-03-12T12:00:00Z,5,2.569239999999999,280267735361,288874447427,284596257602,840,1,1,1
725,1,4831.28,484,156,1,1,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,69.4692,280301355587,284596191554,284579414593,156,0,1,1
726,1,2801.55,356,978,1,1,2019-03-07T15:00:00Z,2019-03-14T12:00:00Z,7,13.128369999999997,284596322626,284562637378,288891158851,484,0,1,1
727,2,4856.52,840,986,1,1,2019-03-07T15:00:00Z,2019-04-15T12:00:00Z,39,42.565200000000004,284562702658,284596191555,284596257346,156,0,1,1
728,2,683.56,484,978,1,1,2019-03-02T19:00:00Z,2019-03-10T12:00:00Z,8,0.8355999999999995,284562637633,284562768705,280301290306,156,1,1,0
729,2,4392.24,978,986,1,1,2019-03-02T19:00:00Z,2019-03-13T12:00:00Z,11,7.9805999999999955,280267670083,280284578114,280267800898,484,0,1,0
730,2,3005.63,410,840,1,1,2019-03-07T15:00:00Z,2019-04-14T12:00:00Z,38,4.514075000000005,288891224898,284562768193,280301290306,484,0,0,0
731,1,1028.7,356,156,1,1,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,8.8444,288891159363,284579479873,280284447299,410,1,0,1
732,2,771.8,484,840,1,0,2019-03-07T15:00:00Z,2019-03-13T12:00:00Z,6,-3.3691999999999958,284596192065,284562768450,284579545922,356,1,1,0
733,1,100.05,410,484,1,0,2019-03-03T12:00:00Z,2019-03-12T12:00:00Z,9,-1.49925,284596323138,284562702914,280284513090,156,1,1,1
734,2,3936.0,356,986,1,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,14.211999999999989,280267801410,284596192065,280301355585,76,0,1,1
735,1,876.9,484,986,1,1,2019-03-03T00:00:00Z,2019-04-10T12:00:00Z,38,-3.2462000000000018,284596257603,284562768449,280284447299,356,1,1,1
736,1,1823.35,156,410,1,0,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,18.3802,280284447299,288857736001,288857604675,410,1,0,0
737,3,4299.3,410,356,1,1,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,29.744750000000025,280267670083,280284447297,280301224514,410,0,1,1
738,1,1809.12,840,840,0,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,-29.136799999999997,284579545411,280267801155,288891224897,484,1,1,1
739,3,3058.27,156,484,1,1,2019-03-06T01:00:00Z,2019-03-13T12:00:00Z,7,20.437025000000013,284579414851,284596322883,280267800898,410,0,0,0
740,2,3878.63,840,986,1,1,2019-03-07T15:00:00Z,2019-04-10T12:00:00Z,34,34.786300000000004,280267801154,288891159106,284596257346,276,0,1,1
741,3,1093.57,978,978,0,1,2019-03-03T00:00:00Z,2019-03-14T12:00:00Z,11,-10.935699999999999,288891159363,284562702914,284596191811,840,1,0,0
742,1,2241.89,986,986,0,0,2019-03-02T19:00:00Z,2019-04-13T12:00:00Z,42,-24.9189,284562702659,280301290307,284596323138,250,1,0,0
743,1,4247.9,978,986,1,1,2019-03-03T00:00:00Z,2019-03-13T12:00:00Z,10,3.4958000000000027,280267735875,280301289795,284596192066,356,0,1,1
744,2,3725.06,410,484,1,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,3,27.30048,280267670083,288874512705,288857735747,410,0,1,1
745,3,3914.44,484,484,0,1,2019-03-02T19:00:00Z,2019-03-15T12:00:00Z,13,-60.7166,280267735361,284562637379,280267669825,250,1,1,0
746,3,3828.4,978,840,1,1,2019-03-03T00:00:00Z,2019-03-12T12:00:00Z,9,62.739600000000024,280267735361,284579414850,280301290306,356,0,1,1
747,1,2888.21,986,156,1,0,2019-03-06T01:00:00Z,2019-03-11T12:00:00Z,5,13.596334000000006,280284578114,280267735363,280267735875,484,1,1,1
748,1,3897.62,484,840,1,1,2019-03-07T15:00:00Z,2019-03-10T12:00:00Z,3,43.27144,280284513089,284596191555,288874382146,410,0,0,0
749,1,4309.98,978,356,1,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,16.049900000000008,288857604675,284562768449,280284513090,76,0,0,0
750,3,2143.45,986,978,1,1,2019-03-02T19:00:00Z,2019-03-14T12:00:00Z,12,0.6434499999999872,280267670082,284596192065,284596323138,484,1,1,0
751,2,265.66,986,840,1,1,2019-03-06T01:00:00Z,2019-03-10T12:00:00Z,4,-1.3433999999999995,284562702915,284562702658,280301290307,276,1,1,1
752,2,4931.71,840,356,1,1,2019-03-02T19:00:00Z,2019-04-10T12:00:00Z,39,48.3171,280267801154,288874513219,284596191811,840,0,1,0
753,1,3504.34,410,840,1,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,49.56510000000001,288874382145,280284578626,288891290434,156,0,1,1
754,1,1412.06,978,978,0,1,2019-03-02T19:00:00Z,2019-04-10T12:00:00Z,39,-10.0603,280267735361,284562702914,288891224897,156,1,1,1
755,1,1710.2,356,156,1,1,2019-03-03T00:00:00Z,2019-03-11T12:00:00Z,8,3.051000000000002,288891224898,280301290305,288874382146,76,1,1,1
756,2,1041.67,410,840,1,0,2019-03-02T19:00:00Z,2019-04-14T12:00:00Z,43,4.4167000000000005,288874381635,280267735873,280301290307,156,0,0,1
757,1,4052.88,840,840,0,1,2019-03-03T00:00:00Z,2019-03-15T12:00:00Z,12,-43.028800000000004,280267670083,284562703171,280284512835,250,1,1,1
758,3,204.15,356,356,0,1,2019-03-02T19:00:00Z,2019-03-11T12:00:00Z,9,-3.06225,284562702913,284579545923,284596191811,276,1,0,1
759,3,3232.87,356,840,1,1,2019-03-03T12:00:00Z,2019-03-11T12:00:00Z,8,51.424530000000004,288857670210,280284578370,284596257602,356,0,1,1
760,2,757.98,484,986,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,-0.08908999999999168,288891158849,280301355585,280284447043,76,1,1,1
761,3,1764.84,410,410,0,1,2019-03-03T12:00:00Z,2019-03-15T12:00:00Z,12,-54.121,280267735617,280284578370,288874382146,356,1,1,1
762,1,4294.97,410,840,1,1,2019-03-03T12:00:00Z,2019-03-14T12:00:00Z,11,61.424549999999996,284596323139,288857736001,284596322881,156,0,1,1
763,3,3109.32,978,840,1,1,2019-03-06T01:00:00Z,2019-03-15T12:00:00Z,9,20.819900000000004,288874382145,288857670467,284596191811,410,0,1,1
764,3,629.6,356,356,0,1,2019-03-06T01:00:00Z,2019-04-15T12:00:00Z,40,-25.740000000000002,284562768195,288857670465,284579414849,356,1,1,0
765,2,2846.74,840,986,1,0,2019-03-03T12:00:00Z,2019-03-13T12:00:00Z,10,20.27392,288891159106,280301289795,280284447043,410,0,0,0
766,1,1848.39,986,410,1,1,2019-03-03T00:00:00Z,2019-03-10T12:00:00Z,7,24.72585,288891290433,288874447171,280267670337,156,0,1,0
